"ACAS","24.87309644670051"," 30.964467005076195"," 10.152284263959443"," 45.177664974619304"," 48.73096446700511"," 31.472081218274152"," 37.05583756345179"," 49.23857868020306"," 46.192893401015226"," 42.13197969543146"," 46.192893401015226"," 41.11675126903555"," 45.177664974619304"," 52.284263959390906"," 39.086294416243625"," 41.62436548223351"," 57.86802030456853"," 51.77664974619286"," 37.56345177664974"," 49.23857868020306"," 46.70050761421318"," 50.25380710659898"," 57.86802030456853"," 37.05583756345179"," 46.70050761421318"," 60.91370558375638"," 44.670050761421344"," 38.578680203045664"," 50.25380710659898"," 48.73096446700511"," 40.101522842639625"," 42.63959390862942"," 33.502538071065985"," 43.14720812182738"," 51.2690355329949"," 43.14720812182738"," 25.88832487309643"," 49.23857868020306"," 35.532994923857906"," 26.395939086294383"," 31.97969543147211"," 21.82741116751267"," 20.812182741116754"," 39.086294416243625"," 34.517766497461906"," 0.0"," 16.243654822335035"," 15.228426395939119"," 22.335025380710626"," 26.395939086294383"," 15.736040609137076"," 46.70050761421318"," 51.77664974619286"," 20.812182741116754"," 53.807106598984774"," 57.36040609137058"," 46.192893401015226"," 60.91370558375638"," 71.57360406091368"," 48.73096446700511"," 68.02030456852789"," 100.0"," 58.88324873096445"," 48.73096446700511"," 61.42131979695434"," 44.16243654822339"," 46.70050761421318"," 61.92893401015229"," 58.37563451776649"," 62.43654822335025"," 64.46700507614209"," 56.852791878172624"," 37.56345177664974"," 59.898477157360375"," 59.898477157360375"," 31.97969543147211"," 42.63959390862942"," 35.02538071065986"," 44.16243654822339"," 46.192893401015226"," 34.517766497461906"," 51.77664974619286"," 53.29949238578682"," 45.685279187817265"," 63.45177664974617"," 66.49746192893402"," 47.208121827411134"," 55.329949238578656"," 69.54314720812185"," 67.00507614213197"," 51.77664974619286"," 63.95939086294413"," 55.329949238578656"," 48.73096446700511"," 55.329949238578656"," 48.22335025380715"," 42.63959390862942"," 51.77664974619286"," 48.22335025380715"," 55.83756345177662"," 55.83756345177662"," 39.59390862944167"," 48.22335025380715"," 60.406091370558336"," 55.83756345177662"," 37.56345177664974"," 58.37563451776649"," 47.208121827411134"," 9.644670050761393"," 47.715736040609094"," 44.670050761421344"," 29.949238578680188"," 35.532994923857906"," 7.1065989847716"," 45.685279187817265"," 49.74619289340102"," 28.934010152284266"," 35.532994923857906"," 68.52791878172584"," 54.314720812182735"
"ACAT","44.76103352583029"," 45.40441593790587"," 41.544121465452335"," 51.74632828550811"," 51.93015183181542"," 45.7720630305205"," 42.37132742383523"," 53.12500488281295"," 51.74632828550811"," 34.55882670577451"," 43.65809224798641"," 42.4632391969889"," 25.82720825617723"," 33.36397365477699"," 32.81250301585506"," 26.93014953402109"," 33.7316207473916"," 30.42279691386001"," 13.602942426741032"," 28.768384997094216"," 28.768384997094216"," 0.0"," 20.86397250587982"," 16.819854487118977"," 19.85294300118961"," 19.85294300118961"," 11.305148097899643"," 25.919120029330884"," 27.57353194609668"," 19.11764881596037"," 28.308826131325926"," 31.25000287224291"," 27.297796626635723"," 35.56985621046473"," 37.22426812723052"," 28.952208543401518"," 26.2867671219455"," 34.46691493262085"," 33.639708974237955"," 24.908090524640677"," 26.83823776086744"," 25.64338470986992"," 35.202209117850096"," 37.316179900384185"," 27.022061307174745"," 29.22794386286248"," 33.18015010846967"," 32.904414789008705"," 25.275737617255288"," 36.397062168847626"," 32.81250301585506"," 28.58456145078689"," 32.81250301585506"," 25.091914070947986"," 30.606620460167317"," 33.91544429369892"," 28.03309081186497"," 41.72794501175965"," 43.382356928525454"," 29.77941450178442"," 54.31985793381047"," 62.68382929079313"," 47.426474947286295"," 53.30882842912026"," 57.261034674727455"," 53.21691665596661"," 60.84559382772002"," 63.69486798666066"," 56.06618162372992"," 67.18750617532224"," 69.30146776667902"," 61.4889762397956"," 64.61396733584259"," 67.73896762306687"," 67.0955944021686"," 61.76471155925658"," 67.18750617532224"," 66.17646747945474"," 64.2463294344053"," 66.08457408865569"," 63.14337896538409"," 65.34927990342646"," 66.91176166468397"," 64.15441766125161"," 67.73896762306687"," 69.5772122773173"," 65.53308506737915"," 65.53308506737915"," 71.78309483300502"," 69.20955599352536"," 69.48530050416363"," 72.51838901823427"," 65.07353539278819"," 62.04044687871754"," 77.57354573286264"," 70.03676195190826"," 60.47794673510539"," 63.235290738537756"," 60.84559382772002"," 59.92647609618346"," 63.051485574585065"," 59.650740776722486"," 64.98162361963452"," 64.98162361963452"," 60.47794673510539"," 75.18383963086761"," 77.94118363429996"," 74.44854544563835"," 75.09191866653666"," 78.49264508204459"," 74.26471270815375"," 82.3529395544981"," 85.84559612551433"," 75.45955656797393"," 91.9117731536556"," 93.93383216303603"," 83.18015470405832"," 93.84191119870506"," 100.0"," 95.58824407980183"
"ACIW","0.8620690893777243"," 5.459756531574237"," 0.0"," 15.804614339743425"," 18.10345087693262"," 4.166652897507625"," 20.258623600376957"," 22.84483086851018"," 17.241396155373014"," 23.132201599454262"," 23.419529226943876"," 20.97700014037358"," 21.982776146950577"," 26.1494290444582"," 20.545979963502862"," 19.827574687869948"," 27.298854496961834"," 25.143681773517496"," 16.666669061303026"," 22.70115268694725"," 22.41379632382129"," 20.402301781939936"," 21.40804905288059"," 15.804614339743425"," 22.70115268694725"," 26.58047795696521"," 16.954025424428938"," 26.1494290444582"," 27.873581591031822"," 23.994256321013864"," 35.20116885074266"," 35.20116885074266"," 25.71838013195119"," 37.35634157418699"," 40.517247200753914"," 36.92529266167999"," 35.775867209176305"," 37.78734738323959"," 33.90806521667604"," 30.172432496039136"," 39.65517811137619"," 35.775867209176305"," 39.79887066075729"," 50.28736354703499"," 34.051714662602684"," 35.20116885074266"," 39.94254884232022"," 38.793123389816586"," 37.78734738323959"," 45.258627192331474"," 43.39082519983122"," 44.97125646138744"," 45.54598355545743"," 35.48849647823227"," 43.96552355826486"," 45.83335428640146"," 44.39655810295375"," 42.95977628732416"," 43.24713265045011"," 40.80460356387982"," 47.55747809733879"," 51.14943263641272"," 40.80460356387982"," 54.59769462610554"," 58.04597098361655"," 46.839087189524044"," 56.17816899111624"," 62.068974435197475"," 59.77012353019017"," 62.212652616760465"," 67.097710789901"," 61.20690534581976"," 69.54023987647125"," 98.56324692000675"," 62.212652616760465"," 78.44827276555642"," 80.1724253121301"," 72.70115987085629"," 88.07471093027458"," 88.7931162059075"," 79.74137639962305"," 88.5057598427816"," 89.22413638277821"," 87.64370512122198"," 83.18965275713404"," 86.49427966871835"," 86.35058711933725"," 84.91380530370766"," 85.77586002526726"," 84.48275639120065"," 89.65518529528522"," 90.08623420779229"," 86.0632307562113"," 88.36208166121861"," 89.5115071137223"," 87.9310327487116"," 93.53449619748511"," 93.53449619748511"," 87.64370512122198"," 95.68966892092945"," 95.68966892092945"," 91.81035801872962"," 100.0"," 100.0"," 96.55172364248905"," 98.27587618906267"," 99.56897982312928"," 98.41956873844377"," 88.64943802434458"," 96.12071783343646"," 95.11494182685945"," 76.4367925914932"," 88.21840347965568"," 86.35058711933725"," 77.58621804399682"," 82.32759803557444"," 77.7298962255598"," 85.77586002526726"," 86.63795785028128"," 83.62070166964105"
"AGZD","3.773672125146625"," 11.320639017662257"," 2.830088999831758"," 10.377433250125678"," 16.037516910345463"," 16.037516910345463"," 0.0"," 0.0"," 0.0"," 20.754772160806954"," 21.698072267787936"," 0.0"," 17.92440014264064"," 18.867983267955506"," 17.92440014264064"," 18.867983267955506"," 18.867983267955506"," 17.92440014264064"," 33.018711285450195"," 33.018711285450195"," 14.151105375272305"," 17.92440014264064"," 17.92440014264064"," 17.92440014264064"," 42.45284442859489"," 46.22651655374219"," 29.245416518081857"," 50.94339444642538"," 50.94339444642538"," 32.07541117846921"," 45.28293342842732"," 45.28293342842732"," 29.245416518081857"," 48.11292808881467"," 52.83027767872124"," 51.88660021396196"," 32.07541117846921"," 41.50926130328002"," 41.50926130328002"," 38.67917230344826"," 39.622378070984844"," 32.07541117846921"," 47.16972232127876"," 53.773483446257146"," 49.99981132111052"," 49.05660555357394"," 52.83027767872124"," 33.96229441076506"," 55.660272339108595"," 57.54715557140444"," 57.54715557140444"," 68.8677945890667"," 68.8677945890667"," 56.60357244608958"," 75.47146137460135"," 75.47146137460135"," 64.15082235693909"," 66.98091135677085"," 77.35834460689652"," 55.660272339108595"," 88.67898362455878"," 88.67898362455878"," 77.35834460689652"," 60.3772445712362"," 83.01880562489526"," 70.75458348191815"," 92.45265574970608"," 92.45265574970608"," 90.56577251741022"," 96.2263278748527"," 96.2263278748527"," 94.33944464255752"," 85.84889462472702"," 86.7921003922636"," 86.7921003922636"," 72.64146671421332"," 95.28265041009344"," 95.28265041009344"," 91.5093556427251"," 91.5093556427251"," 79.24513349974798"," 72.64146671421332"," 100.0"," 100.0"," 70.75458348191815"," 83.96210573187558"," 83.96210573187558"," 73.5846724817499"," 77.35834460689652"," 77.35834460689652"," 79.24513349974798"," 83.01880562489526"," 65.0941224639194"," 60.3772445712362"," 81.13201673204382"," 81.13201673204382"," 77.35834460689652"," 83.01880562489526"," 57.54715557140444"," 83.96210573187558"," 83.96210573187558"," 83.96210573187558"," 92.45265574970608"," 92.45265574970608"," 88.67898362455878"," 79.24513349974798"," 84.90568885719044"," 81.13201673204382"," 81.13201673204382"," 88.67898362455878"," 85.84889462472702"," 73.5846724817499"," 75.47146137460135"," 68.8677945890667"," 92.45265574970608"," 92.45265574970608"," 73.5846724817499"," 83.96210573187558"," 94.33944464255752"," 94.33944464255752"
"AGIO","3.367639223482456"," 6.080451567154516"," 0.0"," 6.080451567154516"," 7.764271178895756"," 6.516993465825379"," 2.93108173391815"," 16.05862338085844"," 6.329899626139741"," 5.082634385784123"," 7.296538138770998"," 2.7751759175077195"," 17.243525047378398"," 17.243525047378398"," 3.8665478141676632"," 20.455255336271737"," 23.479882430943345"," 19.956346745586533"," 23.542246004779006"," 29.34206148967309"," 19.67571066332612"," 33.458054244647265"," 36.73214187101886"," 24.134709310753742"," 47.39631923327229"," 51.69940894611079"," 31.77423463290603"," 60.399118141647826"," 60.399118141647826"," 48.269403030614015"," 54.443396840343304"," 68.88056730147485"," 60.3679394729087"," 54.13158208934375"," 60.617387531893904"," 56.71966416716582"," 43.74804392752942"," 64.39039310348677"," 50.26503739335478"," 27.06579104467189"," 47.988766948353586"," 45.65013292951673"," 45.15122433883155"," 49.48549272040916"," 30.932338858839532"," 30.963514409399984"," 47.45868280710795"," 45.02649407298154"," 31.057056651974758"," 45.05768521443543"," 40.06858995304742"," 50.07795290820523"," 57.71748134853622"," 28.437786550877465"," 38.13532228232098"," 59.58839479996308"," 48.73713607073875"," 52.13595084478166"," 53.10258000287684"," 35.8902305060589"," 60.46148171548348"," 64.35920508021157"," 49.204856638148755"," 57.530399981565324"," 63.205482082430755"," 58.74648655318181"," 85.59400820760759"," 86.77891922866363"," 62.238843569799485"," 87.93264222644444"," 96.53882165212146"," 88.93045628963617"," 86.09291368011411"," 92.60991026411816"," 86.46709200494932"," 90.4583576122522"," 96.88182130821752"," 90.4583576122522"," 97.0377177700919"," 100.0"," 91.01962977677303"," 86.62300093953843"," 100.0"," 98.53445289668356"," 92.54753109938906"," 96.41409138627145"," 84.87682710849764"," 85.3445476759076"," 97.22479913706277"," 93.88835105503422"," 81.07264598634431"," 93.76364261643505"," 83.87900992712723"," 90.4895456355274"," 90.58308787810216"," 79.29528413202831"," 66.10539138396713"," 89.80354320515654"," 88.96164431291137"," 61.42812334629342"," 76.8942865393558"," 64.0473934473907"," 61.116296122579115"," 64.60866561191155"," 61.303393080443435"," 47.895224705778816"," 62.95602155073077"," 60.80448448975824"," 40.97286489184302"," 48.23822748005357"," 45.58776935568107"," 55.690671435235"," 56.84439443301582"," 39.66323607765177"," 56.90676112503014"," 58.74648655318181"," 55.597132310838894"," 51.98004502837122"," 59.370125409717"," 58.68412297934616"
"AFOP","45.3074433656958"," 50.161812297734656"," 43.68932038834951"," 51.45631067961165"," 53.39805825242719"," 49.838187702265344"," 43.042071197411005"," 56.31067961165049"," 53.39805825242719"," 34.95145631067961"," 48.54368932038835"," 47.5728155339806"," 30.744336569579268"," 36.24595469255661"," 29.44983818770227"," 39.482200647249215"," 41.4239482200647"," 36.24595469255661"," 22.330097087378626"," 45.3074433656958"," 44.336569579288"," 22.653721682847873"," 27.508090614886722"," 18.122977346278336"," 18.770226537216832"," 23.624595469255677"," 16.50485436893203"," 28.155339805825218"," 34.30420711974112"," 22.330097087378626"," 25.242718446601923"," 32.038834951456316"," 24.595469255663424"," 13.915857605177983"," 28.802588996763774"," 27.184466019417474"," 0.0"," 14.239482200647233"," 6.796116504854396"," 3.5598705501617944"," 8.73786407766989"," 1.9417475728155502"," 15.857605177993536"," 18.446601941747584"," 10.67961165048544"," 9.708737864077694"," 19.417475728155328"," 11.974110032362436"," 23.948220064724925"," 31.71521035598707"," 18.770226537216832"," 36.56957928802591"," 41.10032362459546"," 22.330097087378626"," 31.067961165048573"," 36.89320388349517"," 35.92233009708736"," 28.155339805825218"," 38.51132686084141"," 27.831715210355966"," 28.478964401294526"," 32.36245954692557"," 24.919093851132672"," 35.275080906148865"," 40.12944983818771"," 28.478964401294526"," 40.776699029126206"," 50.485436893203904"," 45.9546925566343"," 53.721682847896446"," 59.223300970873794"," 45.9546925566343"," 58.89967637540454"," 66.99029126213594"," 53.07443365695795"," 83.81877022653723"," 85.11326860841427"," 69.90291262135922"," 94.17475728155341"," 96.11650485436896"," 86.08414239482201"," 89.96763754045305"," 98.05828478964396"," 94.8220064724919"," 88.99676375404532"," 100.0"," 88.02588996763757"," 82.20064724919092"," 94.49838187702265"," 92.55663430420711"," 80.58252427184468"," 84.78964401294496"," 83.49514563106797"," 77.66990291262137"," 80.90614886731392"," 77.66990291262137"," 76.37540453074432"," 82.20064724919092"," 75.72815533980582"," 73.13915857605178"," 84.14239482200647"," 74.75728155339809"," 82.84789644012946"," 84.4660194174757"," 73.13915857605178"," 62.783171521035584"," 80.58252427184468"," 78.96440129449836"," 56.63430420711975"," 63.43042071197414"," 58.57605177993529"," 48.8673139158576"," 58.25242718446605"," 53.07443365695795"," 49.5145631067961"," 56.31067961165049"," 49.838187702265344"," 62.459546925566336"," 64.07766990291263"," 54.36893203883495"
"AGII","4.3710016662045525"," 10.980841046818659"," 0.0"," 19.829432854004995"," 22.60126624719976"," 11.08742952159604"," 31.87635054623125"," 65.56504631502705"," 22.388089297645074"," 28.678067305110066"," 94.13647184046144"," 32.515977343712436"," 28.784655779887448"," 28.784655779887448"," 24.84010396160939"," 30.59700100245192"," 35.28786404180551"," 32.62261912338813"," 19.509614124774618"," 32.30280039415775"," 32.30280039415775"," 10.874209928122616"," 21.21537087256171"," 18.123676106217903"," 9.27504165511283"," 18.230264580995286"," 6.503208261918063"," 9.594903028261944"," 22.281447517969383"," 10.874209928122616"," 17.16418793558761"," 23.454165943052672"," 7.142877703317982"," 26.332630454943484"," 26.332630454943484"," 21.21537087256171"," 16.31133088365343"," 28.784655779887448"," 20.575701431161864"," 13.21963611730955"," 22.068227924495957"," 16.204699764957386"," 31.982939021008633"," 33.36887703956535"," 20.89550949941267"," 23.667385536526098"," 33.6886957687958"," 24.84010396160939"," 23.667385536526098"," 42.75054981337422"," 38.91259713085319"," 38.59273575770408"," 55.11728623483093"," 18.230264580995286"," 45.842201935799366"," 51.59914162056063"," 36.24735221243581"," 36.140721093739764"," 44.77612529039176"," 41.57784204927057"," 46.69510163165228"," 50.53306497515295"," 34.2217340914996"," 50.10661512722654"," 58.52879973040511"," 44.989344883865186"," 52.23882172294012"," 62.57994002346056"," 58.84861845963556"," 52.13219060424408"," 60.341144952969664"," 59.80810663026579"," 55.010655116134885"," 60.98081439436951"," 51.91896034979101"," 75.2665378180663"," 75.2665378180663"," 64.39232788994376"," 82.94245384408808"," 82.94245384408808"," 75.7995761407701"," 80.49038587522539"," 100.0"," 83.04904231886546"," 74.09381939298301"," 78.35823258441017"," 76.54584471792697"," 76.7590643114004"," 78.57140953396487"," 75.69298766599279"," 76.33261446347397"," 83.36886104809584"," 76.65247583662301"," 62.366763073905865"," 77.6119640072533"," 73.2409196971301"," 61.40726424229592"," 67.80384138551794"," 60.661006326118695"," 70.25585604948233"," 70.25585604948233"," 57.569311559774896"," 75.69298766599279"," 80.91683572315188"," 72.28147417041853"," 81.7697354190048"," 82.19614262301255"," 76.11939487000056"," 74.52026924090943"," 97.7612049295091"," 76.33261446347397"," 71.748393203796"," 82.40937287746554"," 69.93604798123152"," 68.55010996267481"," 77.6119640072533"," 72.60129289964891"," 88.48612063047754"," 88.48612063047754"," 81.02347750282757"
"ACAD","6.603772929118867"," 6.8520301040685005"," 0.0"," 10.625619600236371"," 14.200599384250296"," 7.944393451400844"," 5.163847550759916"," 14.84607598350784"," 12.562069258980207"," 7.249249528376412"," 8.242303054388973"," 5.610719403106305"," 13.20754585823775"," 14.39920413116145"," 6.355515754169233"," 18.42104583703616"," 20.009933464753374"," 15.39225765717401"," 13.008931180840996"," 18.967227510702315"," 14.548166380519712"," 22.93941678853855"," 23.138031465935306"," 13.704070138622617"," 29.09632779579663"," 32.472682971928194"," 20.80437231336918"," 32.224425796978565"," 34.70704719890295"," 29.592842145695915"," 31.529296769682542"," 37.23932102886584"," 31.777553944632174"," 31.479639376401252"," 36.34557732417304"," 33.56504135401773"," 30.08937139132359"," 34.210522918518066"," 24.329689738859006"," 22.144977939922747"," 32.671297649324956"," 29.890766644412437"," 33.41608406990226"," 35.79939565050689"," 24.329689738859006"," 25.422038190462942"," 30.287986068720347"," 29.890766644412437"," 27.20953056509129"," 34.55808494954469"," 30.68520549302824"," 48.013897913217676"," 48.013897913217676"," 26.663348891425137"," 48.3614649094871"," 53.42601256941285"," 46.07745818495946"," 53.128093035939116"," 54.816275589247695"," 46.425025181228875"," 55.80932911526026"," 57.44785924053035"," 51.04270098880824"," 52.58192129275856"," 55.95829136461852"," 54.4687135582211"," 73.18767892873097"," 73.18767892873097"," 57.000987388183965"," 84.06155570391701"," 84.65739477086447"," 82.9195498590318"," 84.80634708973714"," 86.5938394643655"," 83.71398870764759"," 88.62958901394347"," 92.30385379306317"," 88.82820369134025"," 90.56602874220171"," 92.94934528804912"," 89.92054221245857"," 87.88479266288059"," 92.40316361438296"," 90.81428591715134"," 85.60078593835293"," 87.14001617278886"," 86.0973002882522"," 85.05460426468677"," 87.14001617278886"," 85.89870547182666"," 83.16780703398143"," 85.55114344080003"," 85.15391408600652"," 79.14597525859233"," 82.57198286276238"," 81.97615869154335"," 80.83415781190088"," 82.27408319025986"," 79.04666543727255"," 82.32372568781275"," 86.19661010957198"," 79.14597525859233"," 90.96325809699522"," 91.31082509326464"," 83.01885968035155"," 85.79940061574966"," 90.46672388612473"," 90.41707642332906"," 84.70704223366016"," 100.0"," 83.61467888632781"," 72.98906425133424"," 80.48659081563152"," 78.05361687650277"," 80.23831377971065"," 84.60773241234037"," 73.18767892873097"," 82.025806154339"," 85.84904311330257"," 83.86296088749147"
"AGYS","39.48497854077253"," 50.214592274678104"," 48.49785407725325"," 48.068669527897036"," 88.84120171673821"," 40.77253218884125"," 46.351931330472105"," 48.49785407725325"," 48.068669527897036"," 48.49785407725325"," 52.789699570815465"," 47.210300429184535"," 21.888412017167372"," 26.60944206008588"," 10.72961373390558"," 44.635193133047245"," 46.351931330472105"," 30.04291845493567"," 22.317596566523587"," 48.49785407725325"," 48.49785407725325"," 25.321888412017163"," 29.613733905579455"," 19.7424892703863"," 30.901287553648093"," 32.18884120171674"," 21.888412017167372"," 33.047210300429164"," 36.480686695278955"," 36.480686695278955"," 53.648068669527895"," 53.648068669527895"," 31.330472103004308"," 44.635193133047245"," 54.506437768240325"," 54.07725321888412"," 38.6266094420601"," 48.927038626609466"," 37.76824034334767"," 27.03862660944209"," 41.63090128755368"," 34.763948497854095"," 27.03862660944209"," 33.047210300429164"," 28.326180257510735"," 15.8798283261803"," 31.330472103004308"," 24.463519313304733"," 16.309012875536514"," 33.47639484978546"," 27.89699570815452"," 18.02575107296137"," 27.03862660944209"," 12.875536480686725"," 5.15021459227472"," 20.171673819742516"," 18.454935622317585"," 4.291845493562216"," 4.291845493562216"," 0.0"," 15.021459227467796"," 27.03862660944209"," 0.858369098712428"," 21.888412017167372"," 27.89699570815452"," 18.02575107296137"," 37.33905579399146"," 37.76824034334767"," 26.60944206008588"," 39.91416309012874"," 47.63948497854082"," 42.06008583690989"," 48.068669527897036"," 57.08154506437768"," 41.63090128755368"," 59.65665236051504"," 60.94420600858369"," 52.36051502145925"," 63.94849785407726"," 65.66523605150219"," 57.93991416309011"," 69.52789699570819"," 69.95708154506441"," 67.81115879828327"," 65.66523605150219"," 69.52789699570819"," 63.519313304721045"," 69.95708154506441"," 70.38626609442062"," 68.24034334763948"," 66.95278969957084"," 69.95708154506441"," 69.52789699570819"," 60.51502145922747"," 65.2360515021459"," 65.2360515021459"," 63.519313304721045"," 66.95278969957084"," 57.93991416309011"," 54.93562231759661"," 69.95708154506441"," 63.519313304721045"," 69.95708154506441"," 71.67381974248926"," 55.36480686695283"," 94.84978540772535"," 94.84978540772535"," 73.3905579399142"," 75.10729613733905"," 93.56223175965664"," 89.69957081545064"," 75.53648068669526"," 100.0"," 75.53648068669526"," 69.09871244635198"," 96.137339055794"," 76.824034334764"," 79.82832618025756"," 80.25751072961378"," 78.11158798283263"
"AGNCP","66.66668021679662"," 67.07322476698174"," 63.41468966882526"," 77.2358222618608"," 78.45525266046643"," 78.45525266046643"," 74.39021366251475"," 82.11382840901278"," 81.30077995903258"," 69.91871141515801"," 76.01626991208539"," 72.35773481392893"," 59.75611392027893"," 74.79671756230998"," 74.39021366251475"," 58.13005767070829"," 66.26017631700154"," 66.26017631700154"," 74.39021366251475"," 74.39021366251475"," 64.6341200674309"," 55.691074922327246"," 73.17074261351924"," 66.66668021679662"," 53.658596073741414"," 62.60164121884508"," 56.09757882212247"," 53.658596073741414"," 54.87806712273694"," 52.03253982417079"," 53.658596073741414"," 58.13005767070829"," 45.528477427448166"," 52.84554762376109"," 55.691074922327246"," 54.87806712273694"," 60.16265847046404"," 60.16265847046404"," 45.9349813272434"," 45.528477427448166"," 45.528477427448166"," 44.715469627857864"," 74.39021366251475"," 74.39021366251475"," 55.691074922327246"," 56.09757882212247"," 60.56916237025911"," 60.56916237025911"," 50.812987474395364"," 61.78863341925464"," 58.5366022208934"," 61.78863341925464"," 61.78863341925464"," 57.723553770913064"," 57.723553770913064"," 63.00814511864017"," 61.78863341925464"," 58.5366022208934"," 65.85367241720633"," 58.13005767070829"," 60.16265847046404"," 61.78863341925464"," 60.16265847046404"," 65.040664617616"," 70.3252559653431"," 62.60164121884508"," 67.88615126579214"," 75.60976601229017"," 74.79671756230998"," 71.9512309141337"," 80.89435736001727"," 76.01626991208539"," 67.88615126579214"," 100.0"," 75.60976601229017"," 67.88615126579214"," 73.57728716370434"," 69.91871141515801"," 67.88615126579214"," 71.13818246415352"," 67.88615126579214"," 76.42277381188062"," 76.8292777116757"," 68.29265516558736"," 81.30077995903258"," 91.46337745391166"," 84.14638855837863"," 78.04874876067122"," 84.95931505718906"," 81.70728385882768"," 87.39841975673987"," 95.93496100204831"," 91.86988135370675"," 68.69919971577248"," 87.39841975673987"," 81.30077995903258"," 64.22761616763569"," 79.26830111044663"," 71.5446863639486"," 63.00814511864017"," 69.91871141515801"," 65.44716851741109"," 34.95937603277387"," 62.60164121884508"," 57.723553770913064"," 18.29271614117218"," 32.52035263400294"," 32.52035263400294"," 0.0"," 27.642265186071068"," 15.040684942810948"," 51.62603592437556"," 51.62603592437556"," 17.07316379139677"," 60.56916237025911"," 65.040664617616"," 52.43904372396601"," 62.60164121884508"," 64.22761616763569"," 62.60164121884508"
